date,store_nbr,transactions
2017-08-12,53,1212
2017-08-12,54,903
2017-08-13,1,416
2017-08-13,2,1658
2017-08-13,3,3075
2017-08-13,4,1378
2017-08-13,5,1098
2017-08-13,6,1781
2017-08-13,7,1410
2017-08-13,8,2355
2017-08-13,9,1745
2017-08-13,10,810
2017-08-13,11,2101
2017-08-13,12,1066
2017-08-13,13,769
2017-08-13,14,803
2017-08-13,15,892
2017-08-13,16,727
2017-08-13,17,1563
2017-08-13,18,1075
2017-08-13,19,931
2017-08-13,20,1834
2017-08-13,21,1403
2017-08-13,22,701
2017-08-13,23,824
2017-08-13,24,1520
2017-08-13,25,1107
2017-08-13,26,472
2017-08-13,27,1804
2017-08-13,28,1504
2017-08-13,29,1298
2017-08-13,30,673
2017-08-13,31,1467
2017-08-13,32,577
2017-08-13,33,867
2017-08-13,34,2081
2017-08-13,35,658
2017-08-13,36,1159
2017-08-13,37,888
2017-08-13,38,1544
2017-08-13,39,1158
2017-08-13,40,1095
2017-08-13,41,1346
2017-08-13,42,932
2017-08-13,43,1700
2017-08-13,44,4392
2017-08-13,45,4054
2017-08-13,46,3839
2017-08-13,47,3741
2017-08-13,48,3381
2017-08-13,49,3028
2017-08-13,50,2826
2017-08-13,51,1816
2017-08-13,52,2433
2017-08-13,53,1164
2017-08-13,54,1054
2017-08-14,1,1733
2017-08-14,2,1788
2017-08-14,3,3036
2017-08-14,4,1285
2017-08-14,5,1225
2017-08-14,6,1593
2017-08-14,7,1793
2017-08-14,8,2723
2017-08-14,9,1971
2017-08-14,10,875
2017-08-14,11,2203
2017-08-14,12,1061
2017-08-14,13,835
2017-08-14,14,1293
2017-08-14,15,1431
2017-08-14,16,667
2017-08-14,17,1323
2017-08-14,18,1201
2017-08-14,19,1173
2017-08-14,20,1522
2017-08-14,21,1045
2017-08-14,22,794
2017-08-14,23,974
2017-08-14,24,2092
2017-08-14,25,935
2017-08-14,26,479
2017-08-14,27,1576
2017-08-14,28,1064
2017-08-14,29,1031
2017-08-14,30,683
2017-08-14,31,1308
2017-08-14,32,576
2017-08-14,33,895
2017-08-14,34,2145
2017-08-14,35,594
2017-08-14,36,995
2017-08-14,37,1388
2017-08-14,38,1483
2017-08-14,39,1406
2017-08-14,40,1376
2017-08-14,41,1045
2017-08-14,42,1027
2017-08-14,43,1616
2017-08-14,44,4039
2017-08-14,45,3743
2017-08-14,46,3274
2017-08-14,47,3606
2017-08-14,48,2824
2017-08-14,49,2916
2017-08-14,50,2555
2017-08-14,51,1446
2017-08-14,52,2074
2017-08-14,53,895
2017-08-14,54,818
2017-08-15,1,1693
2017-08-15,2,1737
2017-08-15,3,2956
2017-08-15,4,1283
2017-08-15,5,1310
2017-08-15,6,1589
2017-08-15,7,1780
2017-08-15,8,2621
2017-08-15,9,2155
2017-08-15,10,1010
2017-08-15,11,2360
2017-08-15,12,1096
2017-08-15,13,842
2017-08-15,14,1241
2017-08-15,15,1320
2017-08-15,16,742
2017-08-15,17,1504
2017-08-15,18,1343
2017-08-15,19,1158
2017-08-15,20,1516
2017-08-15,21,1059
2017-08-15,22,766
2017-08-15,23,946
2017-08-15,24,2138
2017-08-15,25,849
2017-08-15,26,534
2017-08-15,27,1543
2017-08-15,28,1343
2017-08-15,29,1302
2017-08-15,30,825
2017-08-15,31,1360
2017-08-15,32,615
2017-08-15,33,919
2017-08-15,34,2007
2017-08-15,35,612
2017-08-15,36,1192
2017-08-15,37,1373
2017-08-15,38,1445
2017-08-15,39,1425
2017-08-15,40,1392
2017-08-15,41,1003
2017-08-15,42,995
2017-08-15,43,1482
2017-08-15,44,3815
2017-08-15,45,3685
2017-08-15,46,3197
2017-08-15,47,3581
2017-08-15,48,2722
2017-08-15,49,2814
2017-08-15,50,2804
2017-08-15,51,1573
2017-08-15,52,2255
2017-08-15,53,932
2017-08-15,54,802
