id,date,store_nbr,family,sales,onpromotion
2839221,2017-05-17,23,AUTOMOTIVE,1.0,0
2839222,2017-05-17,23,BABY CARE,0.0,0
2839223,2017-05-17,23,BEAUTY,2.0,1
2839224,2017-05-17,23,BEVERAGES,1863.0,29
2839225,2017-05-17,23,BOOKS,0.0,0
2839226,2017-05-17,23,BREAD/BAKERY,302.469,5
2839227,2017-05-17,23,CELEBRATION,39.0,1
2839228,2017-05-17,23,CLEANING,740.0,30
2839229,2017-05-17,23,DAIRY,546.0,25
2839230,2017-05-17,23,DELI,159.253,6
2839231,2017-05-17,23,EGGS,63.0,1
2839232,2017-05-17,23,FROZEN FOODS,65.285,3
2839233,2017-05-17,23,GROCERY I,2186.0,45
2839234,2017-05-17,23,GROCERY II,28.0,0
2839235,2017-05-17,23,HARDWARE,0.0,0
2839236,2017-05-17,23,HOME AND KITCHEN I,3.0,1
2839237,2017-05-17,23,HOME AND KITCHEN II,10.0,2
2839238,2017-05-17,23,HOME APPLIANCES,0.0,0
2839239,2017-05-17,23,HOME CARE,149.0,10
2839240,2017-05-17,23,LADIESWEAR,17.0,0
2839241,2017-05-17,23,LAWN AND GARDEN,0.0,0
2839242,2017-05-17,23,LINGERIE,3.0,0
2839243,2017-05-17,23,"LIQUOR,WINE,BEER",32.0,4
2839244,2017-05-17,23,MAGAZINES,9.0,0
2839245,2017-05-17,23,MEATS,709.934,0
2839246,2017-05-17,23,PERSONAL CARE,153.0,8
2839247,2017-05-17,23,PET SUPPLIES,6.0,0
2839248,2017-05-17,23,PLAYERS AND ELECTRONICS,2.0,0
2839249,2017-05-17,23,POULTRY,282.302,1
2839250,2017-05-17,23,PREPARED FOODS,29.984,0
2839251,2017-05-17,23,PRODUCE,1633.538,188
2839252,2017-05-17,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2839253,2017-05-17,23,SEAFOOD,6.0,0
2839254,2017-05-17,24,AUTOMOTIVE,8.0,0
2839255,2017-05-17,24,BABY CARE,0.0,0
2839256,2017-05-17,24,BEAUTY,8.0,1
2839257,2017-05-17,24,BEVERAGES,3801.0,30
2839258,2017-05-17,24,BOOKS,0.0,0
2839259,2017-05-17,24,BREAD/BAKERY,973.879,8
2839260,2017-05-17,24,CELEBRATION,23.0,0
2839261,2017-05-17,24,CLEANING,1265.0,34
2839262,2017-05-17,24,DAIRY,1565.0,30
2839263,2017-05-17,24,DELI,281.141,11
2839264,2017-05-17,24,EGGS,266.0,1
2839265,2017-05-17,24,FROZEN FOODS,175.585,4
2839266,2017-05-17,24,GROCERY I,4369.0,54
2839267,2017-05-17,24,GROCERY II,25.0,0
2839268,2017-05-17,24,HARDWARE,1.0,0
2839269,2017-05-17,24,HOME AND KITCHEN I,21.0,0
2839270,2017-05-17,24,HOME AND KITCHEN II,44.0,5
2839271,2017-05-17,24,HOME APPLIANCES,0.0,0
2839272,2017-05-17,24,HOME CARE,299.0,11
2839273,2017-05-17,24,LADIESWEAR,14.0,0
2839274,2017-05-17,24,LAWN AND GARDEN,34.0,8
2839275,2017-05-17,24,LINGERIE,6.0,1
2839276,2017-05-17,24,"LIQUOR,WINE,BEER",53.0,4
2839277,2017-05-17,24,MAGAZINES,8.0,0
2839278,2017-05-17,24,MEATS,419.382,0
2839279,2017-05-17,24,PERSONAL CARE,295.0,8
2839280,2017-05-17,24,PET SUPPLIES,11.0,0
2839281,2017-05-17,24,PLAYERS AND ELECTRONICS,14.0,0
2839282,2017-05-17,24,POULTRY,569.118,0
2839283,2017-05-17,24,PREPARED FOODS,126.129,2
2839284,2017-05-17,24,PRODUCE,6648.21,207
2839285,2017-05-17,24,SCHOOL AND OFFICE SUPPLIES,6.0,1
2839286,2017-05-17,24,SEAFOOD,33.799,1
2839287,2017-05-17,25,AUTOMOTIVE,3.0,0
2839288,2017-05-17,25,BABY CARE,0.0,0
2839289,2017-05-17,25,BEAUTY,2.0,1
2839290,2017-05-17,25,BEVERAGES,1737.0,30
2839291,2017-05-17,25,BOOKS,0.0,0
2839292,2017-05-17,25,BREAD/BAKERY,289.681,8
2839293,2017-05-17,25,CELEBRATION,1.0,0
2839294,2017-05-17,25,CLEANING,428.0,26
2839295,2017-05-17,25,DAIRY,450.0,23
2839296,2017-05-17,25,DELI,104.358,9
2839297,2017-05-17,25,EGGS,93.0,1
2839298,2017-05-17,25,FROZEN FOODS,73.0,3
2839299,2017-05-17,25,GROCERY I,1539.0,44
2839300,2017-05-17,25,GROCERY II,16.0,0
2839301,2017-05-17,25,HARDWARE,0.0,0
2839302,2017-05-17,25,HOME AND KITCHEN I,14.0,1
2839303,2017-05-17,25,HOME AND KITCHEN II,9.0,3
2839304,2017-05-17,25,HOME APPLIANCES,0.0,0
2839305,2017-05-17,25,HOME CARE,70.0,6
2839306,2017-05-17,25,LADIESWEAR,0.0,0
2839307,2017-05-17,25,LAWN AND GARDEN,37.0,6
2839308,2017-05-17,25,LINGERIE,4.0,0
2839309,2017-05-17,25,"LIQUOR,WINE,BEER",68.0,3
2839310,2017-05-17,25,MAGAZINES,5.0,0
2839311,2017-05-17,25,MEATS,144.58,0
2839312,2017-05-17,25,PERSONAL CARE,86.0,6
2839313,2017-05-17,25,PET SUPPLIES,7.0,0
2839314,2017-05-17,25,PLAYERS AND ELECTRONICS,6.0,0
2839315,2017-05-17,25,POULTRY,147.564,0
2839316,2017-05-17,25,PREPARED FOODS,37.147,0
2839317,2017-05-17,25,PRODUCE,2089.29,136
2839318,2017-05-17,25,SCHOOL AND OFFICE SUPPLIES,1.0,1
2839319,2017-05-17,25,SEAFOOD,5.0,1
2839320,2017-05-17,26,AUTOMOTIVE,1.0,0
2839321,2017-05-17,26,BABY CARE,0.0,0
2839322,2017-05-17,26,BEAUTY,1.0,1
2839323,2017-05-17,26,BEVERAGES,1161.0,26
2839324,2017-05-17,26,BOOKS,0.0,0
2839325,2017-05-17,26,BREAD/BAKERY,217.0,4
2839326,2017-05-17,26,CELEBRATION,3.0,0
2839327,2017-05-17,26,CLEANING,433.0,28
2839328,2017-05-17,26,DAIRY,343.0,17
2839329,2017-05-17,26,DELI,91.978,8
2839330,2017-05-17,26,EGGS,38.0,1
2839331,2017-05-17,26,FROZEN FOODS,29.578,2
2839332,2017-05-17,26,GROCERY I,1665.0,39
2839333,2017-05-17,26,GROCERY II,5.0,0
2839334,2017-05-17,26,HARDWARE,2.0,0
2839335,2017-05-17,26,HOME AND KITCHEN I,29.0,1
2839336,2017-05-17,26,HOME AND KITCHEN II,14.0,2
2839337,2017-05-17,26,HOME APPLIANCES,0.0,0
2839338,2017-05-17,26,HOME CARE,75.0,6
2839339,2017-05-17,26,LADIESWEAR,0.0,0
2839340,2017-05-17,26,LAWN AND GARDEN,4.0,2
2839341,2017-05-17,26,LINGERIE,0.0,0
2839342,2017-05-17,26,"LIQUOR,WINE,BEER",19.0,3
2839343,2017-05-17,26,MAGAZINES,0.0,0
2839344,2017-05-17,26,MEATS,335.495,1
2839345,2017-05-17,26,PERSONAL CARE,125.0,7
2839346,2017-05-17,26,PET SUPPLIES,3.0,0
2839347,2017-05-17,26,PLAYERS AND ELECTRONICS,3.0,0
2839348,2017-05-17,26,POULTRY,190.964,2
2839349,2017-05-17,26,PREPARED FOODS,19.0,0
2839350,2017-05-17,26,PRODUCE,1106.279,132
2839351,2017-05-17,26,SCHOOL AND OFFICE SUPPLIES,2.0,1
2839352,2017-05-17,26,SEAFOOD,0.0,0
2839353,2017-05-17,27,AUTOMOTIVE,6.0,0
2839354,2017-05-17,27,BABY CARE,1.0,0
2839355,2017-05-17,27,BEAUTY,3.0,0
2839356,2017-05-17,27,BEVERAGES,3213.0,30
2839357,2017-05-17,27,BOOKS,0.0,0
2839358,2017-05-17,27,BREAD/BAKERY,722.302,6
2839359,2017-05-17,27,CELEBRATION,9.0,0
2839360,2017-05-17,27,CLEANING,956.0,30
2839361,2017-05-17,27,DAIRY,1080.0,30
2839362,2017-05-17,27,DELI,252.948,10
2839363,2017-05-17,27,EGGS,235.0,1
2839364,2017-05-17,27,FROZEN FOODS,149.258,4
2839365,2017-05-17,27,GROCERY I,3699.0,42
2839366,2017-05-17,27,GROCERY II,13.0,0
2839367,2017-05-17,27,HARDWARE,2.0,0
2839368,2017-05-17,27,HOME AND KITCHEN I,11.0,0
2839369,2017-05-17,27,HOME AND KITCHEN II,21.0,4
2839370,2017-05-17,27,HOME APPLIANCES,1.0,0
2839371,2017-05-17,27,HOME CARE,224.0,12
2839372,2017-05-17,27,LADIESWEAR,6.0,0
2839373,2017-05-17,27,LAWN AND GARDEN,51.0,10
2839374,2017-05-17,27,LINGERIE,8.0,0
2839375,2017-05-17,27,"LIQUOR,WINE,BEER",78.0,6
2839376,2017-05-17,27,MAGAZINES,5.0,0
2839377,2017-05-17,27,MEATS,294.686,0
2839378,2017-05-17,27,PERSONAL CARE,203.0,6
2839379,2017-05-17,27,PET SUPPLIES,11.0,0
2839380,2017-05-17,27,PLAYERS AND ELECTRONICS,4.0,0
2839381,2017-05-17,27,POULTRY,401.378,1
2839382,2017-05-17,27,PREPARED FOODS,88.112,1
2839383,2017-05-17,27,PRODUCE,4578.38,208
2839384,2017-05-17,27,SCHOOL AND OFFICE SUPPLIES,1.0,1
2839385,2017-05-17,27,SEAFOOD,25.783,1
2839386,2017-05-17,28,AUTOMOTIVE,4.0,0
2839387,2017-05-17,28,BABY CARE,0.0,0
2839388,2017-05-17,28,BEAUTY,2.0,1
2839389,2017-05-17,28,BEVERAGES,2456.0,33
2839390,2017-05-17,28,BOOKS,0.0,0
2839391,2017-05-17,28,BREAD/BAKERY,525.0,3
2839392,2017-05-17,28,CELEBRATION,7.0,0
2839393,2017-05-17,28,CLEANING,1274.0,47
2839394,2017-05-17,28,DAIRY,928.0,144
2839395,2017-05-17,28,DELI,394.439,10
2839396,2017-05-17,28,EGGS,214.0,0
2839397,2017-05-17,28,FROZEN FOODS,55.0,4
2839398,2017-05-17,28,GROCERY I,3878.383,62
2839399,2017-05-17,28,GROCERY II,11.0,0
2839400,2017-05-17,28,HARDWARE,0.0,0
2839401,2017-05-17,28,HOME AND KITCHEN I,47.0,4
2839402,2017-05-17,28,HOME AND KITCHEN II,12.0,2
2839403,2017-05-17,28,HOME APPLIANCES,3.0,0
2839404,2017-05-17,28,HOME CARE,284.0,20
2839405,2017-05-17,28,LADIESWEAR,0.0,0
2839406,2017-05-17,28,LAWN AND GARDEN,6.0,0
2839407,2017-05-17,28,LINGERIE,4.0,0
2839408,2017-05-17,28,"LIQUOR,WINE,BEER",44.0,5
2839409,2017-05-17,28,MAGAZINES,4.0,0
2839410,2017-05-17,28,MEATS,214.135,0
2839411,2017-05-17,28,PERSONAL CARE,281.0,17
2839412,2017-05-17,28,PET SUPPLIES,7.0,0
2839413,2017-05-17,28,PLAYERS AND ELECTRONICS,6.0,0
2839414,2017-05-17,28,POULTRY,251.013,0
2839415,2017-05-17,28,PREPARED FOODS,91.685,0
2839416,2017-05-17,28,PRODUCE,1433.385,5
2839417,2017-05-17,28,SCHOOL AND OFFICE SUPPLIES,15.0,3
2839418,2017-05-17,28,SEAFOOD,4.0,0
2839419,2017-05-17,29,AUTOMOTIVE,3.0,0
2839420,2017-05-17,29,BABY CARE,0.0,0
2839421,2017-05-17,29,BEAUTY,2.0,1
2839422,2017-05-17,29,BEVERAGES,2827.0,28
2839423,2017-05-17,29,BOOKS,0.0,0
2839424,2017-05-17,29,BREAD/BAKERY,429.0,1
2839425,2017-05-17,29,CELEBRATION,12.0,0
2839426,2017-05-17,29,CLEANING,952.0,35
2839427,2017-05-17,29,DAIRY,897.0,152
2839428,2017-05-17,29,DELI,240.807,9
2839429,2017-05-17,29,EGGS,314.0,1
2839430,2017-05-17,29,FROZEN FOODS,51.249,3
2839431,2017-05-17,29,GROCERY I,3175.03,55
2839432,2017-05-17,29,GROCERY II,6.0,0
2839433,2017-05-17,29,HARDWARE,6.0,0
2839434,2017-05-17,29,HOME AND KITCHEN I,22.0,3
2839435,2017-05-17,29,HOME AND KITCHEN II,16.0,3
2839436,2017-05-17,29,HOME APPLIANCES,0.0,0
2839437,2017-05-17,29,HOME CARE,206.0,16
2839438,2017-05-17,29,LADIESWEAR,0.0,0
2839439,2017-05-17,29,LAWN AND GARDEN,3.0,0
2839440,2017-05-17,29,LINGERIE,5.0,1
2839441,2017-05-17,29,"LIQUOR,WINE,BEER",81.0,4
2839442,2017-05-17,29,MAGAZINES,2.0,0
2839443,2017-05-17,29,MEATS,124.791,0
2839444,2017-05-17,29,PERSONAL CARE,284.0,19
2839445,2017-05-17,29,PET SUPPLIES,3.0,0
2839446,2017-05-17,29,PLAYERS AND ELECTRONICS,11.0,0
2839447,2017-05-17,29,POULTRY,171.69,0
2839448,2017-05-17,29,PREPARED FOODS,56.714,0
2839449,2017-05-17,29,PRODUCE,988.736,6
2839450,2017-05-17,29,SCHOOL AND OFFICE SUPPLIES,3.0,2
2839451,2017-05-17,29,SEAFOOD,2.0,0
2839452,2017-05-17,3,AUTOMOTIVE,10.0,0
2839453,2017-05-17,3,BABY CARE,2.0,0
2839454,2017-05-17,3,BEAUTY,15.0,1
2839455,2017-05-17,3,BEVERAGES,8539.0,34
2839456,2017-05-17,3,BOOKS,2.0,0
2839457,2017-05-17,3,BREAD/BAKERY,1416.652,4
2839458,2017-05-17,3,CELEBRATION,28.0,0
2839459,2017-05-17,3,CLEANING,2311.0,36
2839460,2017-05-17,3,DAIRY,2476.0,35
2839461,2017-05-17,3,DELI,387.195,13
2839462,2017-05-17,3,EGGS,526.0,1
2839463,2017-05-17,3,FROZEN FOODS,359.714,3
2839464,2017-05-17,3,GROCERY I,9176.0,60
2839465,2017-05-17,3,GROCERY II,80.0,0
2839466,2017-05-17,3,HARDWARE,4.0,0
2839467,2017-05-17,3,HOME AND KITCHEN I,30.0,2
2839468,2017-05-17,3,HOME AND KITCHEN II,69.0,5
2839469,2017-05-17,3,HOME APPLIANCES,2.0,0
2839470,2017-05-17,3,HOME CARE,636.0,14
2839471,2017-05-17,3,LADIESWEAR,41.0,0
2839472,2017-05-17,3,LAWN AND GARDEN,78.0,12
2839473,2017-05-17,3,LINGERIE,30.0,1
2839474,2017-05-17,3,"LIQUOR,WINE,BEER",170.0,5
2839475,2017-05-17,3,MAGAZINES,27.0,0
2839476,2017-05-17,3,MEATS,716.031,0
2839477,2017-05-17,3,PERSONAL CARE,477.0,11
2839478,2017-05-17,3,PET SUPPLIES,26.0,0
2839479,2017-05-17,3,PLAYERS AND ELECTRONICS,23.0,1
2839480,2017-05-17,3,POULTRY,1178.003,0
2839481,2017-05-17,3,PREPARED FOODS,284.29102,1
2839482,2017-05-17,3,PRODUCE,12519.739,220
2839483,2017-05-17,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
2839484,2017-05-17,3,SEAFOOD,125.99,1
2839485,2017-05-17,30,AUTOMOTIVE,0.0,0
2839486,2017-05-17,30,BABY CARE,0.0,0
2839487,2017-05-17,30,BEAUTY,0.0,0
2839488,2017-05-17,30,BEVERAGES,1250.0,20
2839489,2017-05-17,30,BOOKS,0.0,0
2839490,2017-05-17,30,BREAD/BAKERY,124.0,1
2839491,2017-05-17,30,CELEBRATION,2.0,0
2839492,2017-05-17,30,CLEANING,423.0,28
2839493,2017-05-17,30,DAIRY,299.0,87
2839494,2017-05-17,30,DELI,84.0,4
2839495,2017-05-17,30,EGGS,80.0,0
2839496,2017-05-17,30,FROZEN FOODS,43.0,3
2839497,2017-05-17,30,GROCERY I,4905.0,46
2839498,2017-05-17,30,GROCERY II,3.0,0
2839499,2017-05-17,30,HARDWARE,0.0,0
2839500,2017-05-17,30,HOME AND KITCHEN I,56.0,2
2839501,2017-05-17,30,HOME AND KITCHEN II,8.0,0
2839502,2017-05-17,30,HOME APPLIANCES,0.0,0
2839503,2017-05-17,30,HOME CARE,127.0,12
2839504,2017-05-17,30,LADIESWEAR,0.0,0
2839505,2017-05-17,30,LAWN AND GARDEN,0.0,0
2839506,2017-05-17,30,LINGERIE,4.0,0
2839507,2017-05-17,30,"LIQUOR,WINE,BEER",150.0,4
2839508,2017-05-17,30,MAGAZINES,1.0,0
2839509,2017-05-17,30,MEATS,49.175,0
2839510,2017-05-17,30,PERSONAL CARE,94.0,12
2839511,2017-05-17,30,PET SUPPLIES,1.0,0
2839512,2017-05-17,30,PLAYERS AND ELECTRONICS,6.0,0
2839513,2017-05-17,30,POULTRY,107.208,0
2839514,2017-05-17,30,PREPARED FOODS,21.0,0
2839515,2017-05-17,30,PRODUCE,354.014,3
2839516,2017-05-17,30,SCHOOL AND OFFICE SUPPLIES,15.0,3
2839517,2017-05-17,30,SEAFOOD,3.0,0
2839518,2017-05-17,31,AUTOMOTIVE,10.0,0
2839519,2017-05-17,31,BABY CARE,0.0,0
2839520,2017-05-17,31,BEAUTY,2.0,1
2839521,2017-05-17,31,BEVERAGES,2262.0,25
2839522,2017-05-17,31,BOOKS,0.0,0
2839523,2017-05-17,31,BREAD/BAKERY,344.0,4
2839524,2017-05-17,31,CELEBRATION,8.0,0
2839525,2017-05-17,31,CLEANING,978.0,43
2839526,2017-05-17,31,DAIRY,753.0,132
2839527,2017-05-17,31,DELI,226.136,6
2839528,2017-05-17,31,EGGS,240.0,0
2839529,2017-05-17,31,FROZEN FOODS,33.0,1
2839530,2017-05-17,31,GROCERY I,3864.32,64
2839531,2017-05-17,31,GROCERY II,9.0,0
2839532,2017-05-17,31,HARDWARE,1.0,0
2839533,2017-05-17,31,HOME AND KITCHEN I,22.0,4
2839534,2017-05-17,31,HOME AND KITCHEN II,18.0,2
2839535,2017-05-17,31,HOME APPLIANCES,1.0,0
2839536,2017-05-17,31,HOME CARE,216.0,15
2839537,2017-05-17,31,LADIESWEAR,1.0,0
2839538,2017-05-17,31,LAWN AND GARDEN,0.0,0
2839539,2017-05-17,31,LINGERIE,16.0,0
2839540,2017-05-17,31,"LIQUOR,WINE,BEER",13.0,2
2839541,2017-05-17,31,MAGAZINES,3.0,0
2839542,2017-05-17,31,MEATS,344.58,0
2839543,2017-05-17,31,PERSONAL CARE,247.0,17
2839544,2017-05-17,31,PET SUPPLIES,1.0,0
2839545,2017-05-17,31,PLAYERS AND ELECTRONICS,9.0,0
2839546,2017-05-17,31,POULTRY,82.384,0
2839547,2017-05-17,31,PREPARED FOODS,46.88,0
2839548,2017-05-17,31,PRODUCE,931.944,6
2839549,2017-05-17,31,SCHOOL AND OFFICE SUPPLIES,3.0,2
2839550,2017-05-17,31,SEAFOOD,4.0,0
2839551,2017-05-17,32,AUTOMOTIVE,3.0,0
2839552,2017-05-17,32,BABY CARE,0.0,0
2839553,2017-05-17,32,BEAUTY,0.0,0
2839554,2017-05-17,32,BEVERAGES,653.0,22
2839555,2017-05-17,32,BOOKS,0.0,0
2839556,2017-05-17,32,BREAD/BAKERY,75.0,1
2839557,2017-05-17,32,CELEBRATION,0.0,0
2839558,2017-05-17,32,CLEANING,554.0,23
2839559,2017-05-17,32,DAIRY,182.0,78
2839560,2017-05-17,32,DELI,87.0,3
2839561,2017-05-17,32,EGGS,127.0,0
2839562,2017-05-17,32,FROZEN FOODS,13.0,3
2839563,2017-05-17,32,GROCERY I,1328.0,40
2839564,2017-05-17,32,GROCERY II,5.0,0
2839565,2017-05-17,32,HARDWARE,0.0,0
2839566,2017-05-17,32,HOME AND KITCHEN I,3.0,0
2839567,2017-05-17,32,HOME AND KITCHEN II,1.0,0
2839568,2017-05-17,32,HOME APPLIANCES,1.0,0
2839569,2017-05-17,32,HOME CARE,88.0,8
2839570,2017-05-17,32,LADIESWEAR,0.0,0
2839571,2017-05-17,32,LAWN AND GARDEN,0.0,0
2839572,2017-05-17,32,LINGERIE,3.0,0
2839573,2017-05-17,32,"LIQUOR,WINE,BEER",6.0,0
2839574,2017-05-17,32,MAGAZINES,0.0,0
2839575,2017-05-17,32,MEATS,60.458,0
2839576,2017-05-17,32,PERSONAL CARE,101.0,9
2839577,2017-05-17,32,PET SUPPLIES,0.0,0
2839578,2017-05-17,32,PLAYERS AND ELECTRONICS,3.0,0
2839579,2017-05-17,32,POULTRY,58.936,0
2839580,2017-05-17,32,PREPARED FOODS,18.0,0
2839581,2017-05-17,32,PRODUCE,115.694,1
2839582,2017-05-17,32,SCHOOL AND OFFICE SUPPLIES,7.0,1
2839583,2017-05-17,32,SEAFOOD,0.0,0
2839584,2017-05-17,33,AUTOMOTIVE,27.0,1
2839585,2017-05-17,33,BABY CARE,0.0,0
2839586,2017-05-17,33,BEAUTY,2.0,2
2839587,2017-05-17,33,BEVERAGES,1820.0,28
2839588,2017-05-17,33,BOOKS,0.0,0
2839589,2017-05-17,33,BREAD/BAKERY,187.0,3
2839590,2017-05-17,33,CELEBRATION,7.0,0
2839591,2017-05-17,33,CLEANING,899.0,30
2839592,2017-05-17,33,DAIRY,514.0,105
2839593,2017-05-17,33,DELI,150.0,7
2839594,2017-05-17,33,EGGS,94.0,0
2839595,2017-05-17,33,FROZEN FOODS,49.0,2
2839596,2017-05-17,33,GROCERY I,2830.0,70
2839597,2017-05-17,33,GROCERY II,1.0,0
2839598,2017-05-17,33,HARDWARE,0.0,0
2839599,2017-05-17,33,HOME AND KITCHEN I,20.0,1
2839600,2017-05-17,33,HOME AND KITCHEN II,7.0,0
2839601,2017-05-17,33,HOME APPLIANCES,0.0,0
2839602,2017-05-17,33,HOME CARE,186.0,13
2839603,2017-05-17,33,LADIESWEAR,0.0,0
2839604,2017-05-17,33,LAWN AND GARDEN,0.0,0
2839605,2017-05-17,33,LINGERIE,11.0,0
2839606,2017-05-17,33,"LIQUOR,WINE,BEER",76.0,2
2839607,2017-05-17,33,MAGAZINES,0.0,0
2839608,2017-05-17,33,MEATS,238.965,0
2839609,2017-05-17,33,PERSONAL CARE,201.0,7
2839610,2017-05-17,33,PET SUPPLIES,2.0,0
2839611,2017-05-17,33,PLAYERS AND ELECTRONICS,5.0,1
2839612,2017-05-17,33,POULTRY,186.758,0
2839613,2017-05-17,33,PREPARED FOODS,26.0,0
2839614,2017-05-17,33,PRODUCE,1088.389,6
2839615,2017-05-17,33,SCHOOL AND OFFICE SUPPLIES,1.0,0
2839616,2017-05-17,33,SEAFOOD,0.0,0
2839617,2017-05-17,34,AUTOMOTIVE,1.0,0
2839618,2017-05-17,34,BABY CARE,0.0,0
2839619,2017-05-17,34,BEAUTY,7.0,3
2839620,2017-05-17,34,BEVERAGES,2231.0,26
2839621,2017-05-17,34,BOOKS,0.0,0
2839622,2017-05-17,34,BREAD/BAKERY,634.0,2
2839623,2017-05-17,34,CELEBRATION,2.0,0
2839624,2017-05-17,34,CLEANING,1113.0,39
2839625,2017-05-17,34,DAIRY,853.0,123
2839626,2017-05-17,34,DELI,233.018,7
2839627,2017-05-17,34,EGGS,111.0,1
2839628,2017-05-17,34,FROZEN FOODS,74.0,3
2839629,2017-05-17,34,GROCERY I,3813.094,57
2839630,2017-05-17,34,GROCERY II,5.0,0
2839631,2017-05-17,34,HARDWARE,8.0,0
2839632,2017-05-17,34,HOME AND KITCHEN I,38.0,7
2839633,2017-05-17,34,HOME AND KITCHEN II,44.0,3
2839634,2017-05-17,34,HOME APPLIANCES,1.0,0
2839635,2017-05-17,34,HOME CARE,227.0,14
2839636,2017-05-17,34,LADIESWEAR,11.0,0
2839637,2017-05-17,34,LAWN AND GARDEN,18.0,0
2839638,2017-05-17,34,LINGERIE,10.0,0
2839639,2017-05-17,34,"LIQUOR,WINE,BEER",29.0,2
2839640,2017-05-17,34,MAGAZINES,0.0,0
2839641,2017-05-17,34,MEATS,160.054,1
2839642,2017-05-17,34,PERSONAL CARE,296.0,20
2839643,2017-05-17,34,PET SUPPLIES,2.0,0
2839644,2017-05-17,34,PLAYERS AND ELECTRONICS,4.0,0
2839645,2017-05-17,34,POULTRY,120.657,0
2839646,2017-05-17,34,PREPARED FOODS,23.0,0
2839647,2017-05-17,34,PRODUCE,846.411,6
2839648,2017-05-17,34,SCHOOL AND OFFICE SUPPLIES,3.0,3
2839649,2017-05-17,34,SEAFOOD,5.0,0
2839650,2017-05-17,35,AUTOMOTIVE,10.0,0
2839651,2017-05-17,35,BABY CARE,0.0,0
2839652,2017-05-17,35,BEAUTY,1.0,1
2839653,2017-05-17,35,BEVERAGES,1513.0,15
2839654,2017-05-17,35,BOOKS,0.0,0
2839655,2017-05-17,35,BREAD/BAKERY,55.0,2
2839656,2017-05-17,35,CELEBRATION,1.0,0
2839657,2017-05-17,35,CLEANING,488.0,25
2839658,2017-05-17,35,DAIRY,185.0,56
2839659,2017-05-17,35,DELI,49.0,2
2839660,2017-05-17,35,EGGS,90.0,0
2839661,2017-05-17,35,FROZEN FOODS,16.0,2
2839662,2017-05-17,35,GROCERY I,1265.0,38
2839663,2017-05-17,35,GROCERY II,0.0,0
2839664,2017-05-17,35,HARDWARE,0.0,0
2839665,2017-05-17,35,HOME AND KITCHEN I,24.0,3
2839666,2017-05-17,35,HOME AND KITCHEN II,11.0,1
2839667,2017-05-17,35,HOME APPLIANCES,0.0,0
2839668,2017-05-17,35,HOME CARE,62.0,8
2839669,2017-05-17,35,LADIESWEAR,0.0,0
2839670,2017-05-17,35,LAWN AND GARDEN,0.0,0
2839671,2017-05-17,35,LINGERIE,0.0,0
2839672,2017-05-17,35,"LIQUOR,WINE,BEER",19.0,1
2839673,2017-05-17,35,MAGAZINES,0.0,0
2839674,2017-05-17,35,MEATS,167.231,0
2839675,2017-05-17,35,PERSONAL CARE,52.0,5
2839676,2017-05-17,35,PET SUPPLIES,0.0,0
2839677,2017-05-17,35,PLAYERS AND ELECTRONICS,1.0,0
2839678,2017-05-17,35,POULTRY,21.388,0
2839679,2017-05-17,35,PREPARED FOODS,14.0,0
2839680,2017-05-17,35,PRODUCE,254.396,2
2839681,2017-05-17,35,SCHOOL AND OFFICE SUPPLIES,2.0,2
2839682,2017-05-17,35,SEAFOOD,0.0,0
2839683,2017-05-17,36,AUTOMOTIVE,6.0,0
2839684,2017-05-17,36,BABY CARE,0.0,0
2839685,2017-05-17,36,BEAUTY,4.0,2
2839686,2017-05-17,36,BEVERAGES,2331.0,31
2839687,2017-05-17,36,BOOKS,0.0,0
2839688,2017-05-17,36,BREAD/BAKERY,384.0,2
2839689,2017-05-17,36,CELEBRATION,9.0,0
2839690,2017-05-17,36,CLEANING,789.0,35
2839691,2017-05-17,36,DAIRY,586.0,118
2839692,2017-05-17,36,DELI,195.06,7
2839693,2017-05-17,36,EGGS,80.0,0
2839694,2017-05-17,36,FROZEN FOODS,75.0,2
2839695,2017-05-17,36,GROCERY I,3133.172,60
2839696,2017-05-17,36,GROCERY II,2.0,0
2839697,2017-05-17,36,HARDWARE,0.0,0
2839698,2017-05-17,36,HOME AND KITCHEN I,12.0,1
2839699,2017-05-17,36,HOME AND KITCHEN II,8.0,0
2839700,2017-05-17,36,HOME APPLIANCES,2.0,0
2839701,2017-05-17,36,HOME CARE,152.0,12
2839702,2017-05-17,36,LADIESWEAR,0.0,0
2839703,2017-05-17,36,LAWN AND GARDEN,12.0,0
2839704,2017-05-17,36,LINGERIE,1.0,0
2839705,2017-05-17,36,"LIQUOR,WINE,BEER",20.0,4
2839706,2017-05-17,36,MAGAZINES,0.0,0
2839707,2017-05-17,36,MEATS,227.799,0
2839708,2017-05-17,36,PERSONAL CARE,187.0,16
2839709,2017-05-17,36,PET SUPPLIES,3.0,0
2839710,2017-05-17,36,PLAYERS AND ELECTRONICS,5.0,0
2839711,2017-05-17,36,POULTRY,104.504,1
2839712,2017-05-17,36,PREPARED FOODS,44.981,0
2839713,2017-05-17,36,PRODUCE,1166.212,5
2839714,2017-05-17,36,SCHOOL AND OFFICE SUPPLIES,14.0,4
2839715,2017-05-17,36,SEAFOOD,0.0,0
